attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,class
0,32.136,33.161,35.432,37.428,39.165,40.699,42.127,43.59,45.282,14.298,48.8,0,0,0,0,0,0,0,E
0,30.935,32.149,34.59,36.782,3.626,38.681,6.0138,7.6612,9.775,30.23,26.73,36.87,40.813,0,-0.88046,0,0,0,F
0,0.61502,-19.553,-15.743,2.7255,3.626,-3.8022,6.0138,7.6612,9.775,12.553,16.301,20.834,28.793,40.819,0,0,0,0,G
0,25.81,1.2553,1.9483,2.7255,26.208,4.6997,6.0138,7.6612,9.775,0,0,0,0,0,0,0,0,0,H
0,25.843,28.75,31.566,2.7255,3.626,35.637,6.0138,7.6612,38.648,41.419,25.27,48.172,0,0,0,0,0,0,I
0,-1.0032,1.2553,1.9483,2.7255,-2.2166,3.8418,5.6349,7.3252,9.4756,12.285,16.059,21.303,28.504,40.631,0,0,0,0,J
0,21.053,23.97,26.955,29.957,15.349,4.6997,33.839,7.6612,9.775,17.889,16.301,26.939,36.331,48.02,0,0,0,0,A
0,0.61502,3.3014,1.9483,6.4725,3.626,4.6997,23.068,7.6612,26.667,12.553,16.301,21.524,0,0,0,0,0,0,B
0,11.262,1.2553,1.9483,2.7255,6.1438,4.6997,8.0885,7.6612,15.939,19.163,31.727,21.524,33.7,42.394,0,0,0,0,C
0,0.61502,1.2553,19.105,2.7255,3.626,4.6997,6.0138,7.6612,12.712,12.553,21.134,0,0,0,0,0,0,0,D
0,28.299,31.066,33.655,36.027,38.172,4.6997,40.149,7.6612,9.775,14.338,30.393,30.19,42.741,0,-0.88046,0,0,0,E
0,-19.786,0.39033,1.9483,2.7255,3.626,4.6997,5.0774,7.6612,9.0323,12.553,16,21.524,25.56,0,-0.029349,0,0,0,F
0,-17.454,-9.4074,1.9483,2.7255,3.1048,-3.5738,0.73142,5.1375,9.775,10.535,14.479,19.864,27.583,40.006,0,0,0,0,G
0,25.81,1.2553,1.9483,24.081,3.626,4.6997,6.0138,0,-0.088046,0,0,0,0,0,0,0,0,0,H
0,31.716,34.085,36.168,37.957,39.481,40.806,42.042,41.549,43.121,45.216,48.2,52.633,57.86,68.914,0,0,0,0,I
0,-19.786,1.2553,1.9483,2.7255,3.626,3.6421,4.6092,7.6612,9.0323,11.886,16.301,19.047,29.111,0,0,0,0,0,J
0,-2.4773,0.33432,1.9483,2.7255,-9.2042,4.6997,6.0138,7.6612,9.775,12.553,16.301,21.524,28.837,0,0,0,0,0,A
0,0.61502,1.2553,24.744,2.7255,3.626,4.6997,6.0138,7.6612,9.775,12.553,16.301,0,0,0,0,0,0,0,B
0,-24.972,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,9.775,10.757,15.08,20.779,28.079,0,-0.088046,0,0,0,C
0,0.61502,1.2553,2.9254,2.7255,27.578,6.0051,6.0138,7.6612,9.775,12.553,21.388,28.461,0,0,0,0,0,0,D
0,0.61502,1.2553,1.9483,2.7255,-2.6856,-1.6156,5.3894,7.1043,-0.19786,11.655,15.894,21.524,0,-0.088046,0,0,0,0,E
0,32.716,34.909,36.79,38.364,36.068,35.38,31.095,28.849,27.077,19.307,22.876,26.319,33.778,43.853,0,-0.88046,0,0,F
0,-8.1284,1.2553,-8.0186,2.7255,-4.1538,4.6997,3.6727,5.1651,4.2045,11.219,15.698,21.524,29.111,40.109,0,0,0,0,G
0,29.491,32.149,34.59,36.782,3.626,38.681,38.487,7.6612,9.775,14.321,19.778,0,0,0,0,0,0,0,H
0,0.61502,-23.366,-20.383,-17.389,-14.404,-11.417,-8.3837,-5.2175,-1.7822,2.1298,6.8381,13.293,21.901,0,0,0,0,0,I
0,-1.1058,1.2553,-0.067536,1.5419,2.5835,3.7805,6.0138,7.3007,9.775,8.5171,15.781,21.287,28.893,40.413,0,0,0,0,J
0,0.61502,1.2553,1.9483,2.7255,3.626,0.77578,6.0138,7.6612,1.9028,7.97,16.301,21.524,28.793,40.819,0,0,0,0,A
0,-2.1288,1.2553,1.9483,1.4591,2.5092,4.6997,5.1418,7.2741,9.4297,12.553,15.741,21.013,29.111,38.408,0,0,0,0,B
0,-13.519,0.66418,1.9483,0.45255,2.8281,2.9458,4.7767,6.5666,8.0727,11.249,15.324,20.638,28.463,40.519,0,0,0,0,C
0,15.211,1.2553,5.6631,2.7255,19.671,4.6997,6.0138,7.6612,9.775,14.16,19.63,24.941,0,0,0,0,0,0,D
0,24.611,27.551,30.443,33.233,35.885,9.754,14.711,16.545,29.554,30.61,32.522,21.524,43.313,65.426,0,0,0,0,E
0,-22.318,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,9.775,11.779,15.251,20.564,28.521,0,-0.029349,0,0,0,F
0,0.61502,1.2553,-14.901,1.8398,3.626,4.6997,-1.4792,7.6612,9.775,12.553,16.301,20.407,28.767,40.819,0,0,0,0,G
0,0.61502,1.2553,1.9483,2.7255,3.626,-10.348,-7.4002,-3.7197,-0.42586,11.585,15.862,14.295,0,-0.88046,0,0,0,0,H
0,28.299,1.2553,32.07,34.362,3.626,36.578,6.0138,7.6612,24.182,19.693,49.768,50.99,54.667,0,0,0,0,0,I
0,0.61502,22.759,1.9483,2.7255,3.626,29.167,29.195,31.084,9.775,34.119,37.662,21.524,29.111,44.233,0,-0.88046,0,0,J
0,0.61502,1.2553,1.9483,-13.863,-8.8996,-5.7641,0.78428,7.6612,9.775,11.72,16.301,20.489,28.793,40.521,0,0,0,0,A
0,-21.183,-16.247,1.9483,2.7255,-1.4375,1.6903,-2.7053,7.6612,9.2381,11.585,11.473,17.508,29.111,40.819,0,0,0,0,B
0,15.121,1.2553,1.9483,2.7255,3.626,4.6997,24.333,7.6612,9.775,12.553,30.98,33.285,32.546,42.563,0,0,0,0,C
0,-22.481,-19.553,1.9483,2.7255,-5.9524,-0.5322,6.0138,4.5554,9.775,12.553,16.301,21.524,0,-0.11739,0,0,0,0,D
0,-24.972,-17.496,-13.91,0.068169,2.0481,3.998,6.0138,7.6612,9.775,12.553,10.603,20.035,28.079,0,-0.35218,0,0,0,E
0,0.61502,0.27572,-15.522,-12.791,3.626,4.0905,6.0138,7.1801,9.775,12.553,14.901,20.564,28.225,40.268,0,-0.088046,0,0,F
0,-6.1854,1.2553,-10.319,2.7255,1.8307,-3.761,6.0138,7.6612,9.775,12.553,16.301,20.698,28.35,40.109,0,0,0,0,G
0,16.938,19.64,1.9483,10.702,12.379,4.6997,30.76,36.983,9.775,12.553,23.196,21.524,29.111,42.611,0,0,0,0,H
0,30.635,33.161,35.432,37.428,39.165,6.4997,6.0138,41.794,43.507,43.974,41.958,41.6,0,-0.88046,0,0,0,0,I
0,0.61502,-13.977,-0.067536,0.95,2.5835,4.6997,6.0138,4.7769,3.9892,12.553,15,21.049,28.675,40.413,0,-0.058697,0,0,J
0,0.61502,1.2553,1.9483,2.7255,-13.178,4.6997,-4.6666,-0.68422,2.8297,10.146,16.301,21.524,29.111,39.438,0,0,0,0,A
0,2.0746,1.2553,14.021,2.7255,7.0641,8.4626,6.0138,7.6612,9.775,12.553,0,0,0,0,0,0,0,0,B
0,12.981,1.2553,7.2685,2.7255,3.626,4.6997,6.0138,7.6612,9.775,25.569,26.941,26.268,32.372,0,-0.088046,0,0,0,C
0,0.61502,1.2553,-14.425,-11.779,3.626,-2.6787,6.0138,7.6612,9.775,12.553,15.651,21.227,0,0,0,0,0,0,D
0,23.284,25.148,28.122,2.7255,3.626,4.6997,6.0138,11.122,11.544,43.03,21.713,0,0,0,0,0,0,0,E
0,0.61502,1.2553,-17.875,-14.99,-12.153,4.6997,6.0138,7.6612,9.775,12.553,16.301,20.779,28.767,40.819,0,0,0,0,F
0,-26.292,-22.135,-18.15,-15.378,0.020046,-7.3879,-4.0644,-0.70994,5.1522,8.9048,13.936,19.791,27.509,0,0,0,0,0,G
0,13.702,16.116,1.9483,3.6673,5.7221,4.6997,7.274,9.0205,12.674,15.61,21.087,24.822,32.492,0,0,0,0,0,H
0,27.078,29.927,32.642,35.175,3.626,34.41,16.713,7.6612,11.581,12.553,16.301,44.368,49.894,47.647,0,0,0,0,I
0,28.047,30.604,31.326,33.376,33.462,35.104,34.879,7.6612,38.427,26.694,38.897,38.575,29.111,40.819,0,0,0,0,J
0,32.716,34.909,36.79,38.364,37.87,38.99,40.053,37.677,27.077,24.373,24.52,27.918,33.778,45.37,0,0,0,0,A
0,0.61502,1.2553,26.814,2.7255,3.626,27.153,6.0138,7.6612,9.775,12.553,16.301,21.524,0,0,0,0,0,0,B
0,9.4867,1.2553,4.7087,2.7255,7.1761,4.6997,6.0138,14.549,9.775,19.553,33.8,38.743,31.889,42.26,0,0,0,0,C
0,0.61502,1.2553,15.754,2.7255,3.626,4.6997,7.0925,10.019,13.599,15.279,20.626,0,-0.20544,0,0,0,0,0,D
0,11.793,13.402,1.9483,4.2865,6.256,4.6997,7.0925,11.198,12.325,22.095,24.951,26.051,38.496,0,-0.14674,0,0,0,E
0,-21.031,1.2553,1.9483,2.7255,3.626,4.6997,5.5108,7.6612,9.775,12.194,15.976,21.227,29.111,0,0,0,0,0,F
0,31.716,34.085,31.035,30.911,23.346,24.558,22.226,21.93,22.061,22.868,26.375,31.348,37.097,47.062,0,0,0,0,G
0,13.644,15.366,17.917,20.684,3.626,6.9156,7.2265,7.6612,11.18,15.528,19.418,24.756,32.434,42.515,0,0,0,0,H
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,4.8517,-0.10324,8.3858,11.303,15.546,16.693,28.474,40.224,0,0,0,0,I
0,-3.5081,1.2553,1.9483,-10.329,2.343,3.5646,5.0077,5.4248,9.775,7.1674,14.677,21.524,29.111,40.819,0,0,0,0,J
0,-0.14573,1.2553,1.9483,-7.6311,-5.4771,-1.3113,5.3063,7.3477,8.9378,12.053,15.626,21.114,28.547,40.295,0,0,0,0,A
0,0.61502,2.45,8.4918,26.824,3.626,4.6997,19.415,14.582,9.775,12.553,16.301,21.524,48.911,60.517,0,0,0,0,B
0,9.8833,4.2854,1.9483,2.7255,3.626,12.999,18.952,7.6612,19.8,12.553,16.301,35.131,34.807,42.294,0,0,0,0,C
0,0.61502,12.736,1.9483,2.7255,3.626,4.6997,9.3792,0,0,0,0,0,0,0,0,0,0,0,D
0,25.843,28.75,31.566,34.239,3.626,6.4185,23.654,23.79,20.602,12.553,25.27,48.172,51.937,0,0,0,0,0,E
0,23.394,26.345,1.9483,2.7255,9.8921,34.332,6.0138,39.269,38.353,12.553,16.301,21.524,29.111,0,0,0,0,0,F
0,-5.8237,-7.5552,-9.1031,2.7255,-4.0403,4.6997,6.0138,6.783,8.7334,11.621,15.462,20.762,28.413,40.172,0,0,0,0,G
0,-1.1758,-0.31373,1.0326,1.9239,3.626,2.5402,5.4707,5.7423,8.2863,11.037,15.282,20.757,28.133,0,-0.088046,0,0,0,H
0,27.078,29.927,32.642,35.175,3.626,11.69,6.0138,38.291,9.775,12.553,16.301,21.524,39.503,0,0,0,0,0,I
0,28.605,30.802,31.035,30.911,32.31,33.585,34.836,36.199,37.856,38.339,39.805,37.897,41.889,50.184,0,0,0,0,J
0,0.61502,1.2553,1.9483,-14.99,-12.153,4.6997,-3.3524,2.0922,6.2845,12.553,16.301,21.524,28.767,40.819,0,-0.11739,0,0,A
0,1.122,2.4133,4.5833,2.7255,11.179,9.3857,6.0138,17.893,9.775,0,0,0,0,0,0,0,0,0,B
0,10.31,1.2553,4.3554,2.7255,3.626,4.6997,6.0138,7.6612,9.775,12.553,16.301,27.114,46.621,42.328,0,0,0,0,C
0,21.053,23.97,26.955,2.7255,10.953,21.839,6.0138,7.6612,11.522,16.11,16.301,26.939,32.721,44.419,0,0,0,0,D
0,33.271,34.085,36.168,37.957,39.481,40.806,42.042,43.333,44.877,46.935,48.2,52.633,48.277,0,-0.88046,0,0,0,E
0,30.635,33.161,35.432,37.428,39.165,29.899,6.0138,41.794,41.732,40.483,38.538,28.216,34.019,0,-0.88046,0,0,0,F
0,31.716,34.085,36.168,37.957,37.688,37.196,29.432,29.064,29.081,22.868,23.017,26.436,33.903,43.941,0,0,0,0,G
0,16.938,19.64,1.9483,3.865,6.1268,4.6997,10.381,33.896,13.01,17.586,21.472,26.794,0,-0.11739,0,0,0,0,H
0,0.61502,1.2553,1.9483,23.209,3.626,11.575,28.946,13.037,38.648,12.553,16.301,0,0,0,0,0,0,0,I
0,0.61502,1.2553,1.9483,6.1439,6.1268,4.6997,23.482,26.18,11.393,24.296,35.261,23.281,29.111,0,0,0,0,0,J
0,0.61502,1.2553,1.9483,-12.791,3.626,4.6997,6.0138,7.6612,9.775,12.553,16.301,21.524,29.111,0,0,0,0,0,A
0,0.61502,2.1746,6.0601,2.7255,9.878,4.6997,22.026,15.377,9.775,12.553,30.09,21.524,0,0,0,0,0,0,B
0,0.61502,1.2553,4.5968,2.7255,3.626,8.5392,10.302,12.41,9.775,12.553,21.157,26.68,45.361,43.635,0,-0.11739,0,0,C
0,0.61502,1.2553,1.9483,-0.44068,3.626,4.6997,4.7057,7.6612,5.2851,12.243,16.021,21.013,28.876,40.6,0,0,0,0,D
0,28.401,29.927,32.642,35.175,37.506,39.652,6.0138,7.6612,26.024,17.944,16.301,21.524,0,-0.88046,0,0,0,0,E
0,-5.7961,-3.4119,-1.2111,-0.10852,3.626,-10.348,-7.4002,7.6612,8.7013,11.585,16.301,15.901,29.111,40.819,0,0,0,0,F
0,-4.2395,-2.3171,-1.1977,-3.9155,-2.2166,4.6997,6.0138,7.6612,4.9848,11.48,16.301,20.642,28.301,40.066,0,-0.058697,0,0,G
0,11.793,13.402,1.9483,15.994,3.626,5.6767,8.1712,7.6612,12.325,12.553,17.743,24.542,32.239,40.819,0,0,0,0,H
0,25.81,27.551,30.443,33.233,3.626,4.6997,32.104,7.6612,9.775,37.832,27.115,21.524,0,0,0,0,0,0,I
0,18.979,1.2553,18.644,20.998,12.099,13.759,15.584,27.645,11.495,14.312,18.087,21.524,29.111,53.455,0,0,0,0,J
0,0.61502,1.2553,1.9483,2.7255,-12.153,4.6997,-5.8501,-2.363,4.2899,9.4102,16.301,21.524,28.767,40.819,0,0,0,0,A
0,0.61502,4.4906,1.9483,2.7255,3.626,13.759,10.799,7.6612,9.775,33.667,16.301,21.524,0,0,0,0,0,0,B
0,0.61502,1.2553,1.9483,17.545,3.626,11.925,13.865,10.473,12.762,20.396,16.301,45.046,34.263,0,0,0,0,0,C
0,15.211,17.772,1.9483,2.7255,3.626,21.005,6.0138,9.1137,11.311,15.767,21.295,26.65,34.334,0,0,0,0,0,D
0,-1.2142,0.44352,1.9483,2.7255,3.626,3.714,4.7057,6.4998,9.775,11.933,14.9,20.502,27.935,0,-0.029349,0,0,0,E
0,0.61502,1.2553,1.9483,2.7255,-12.153,4.6997,6.0138,7.6612,9.775,12.553,16.301,18.546,29.111,40.819,0,-0.058697,0,0,F
0,0.61502,1.2553,-0.92277,0.82581,1.9508,-4.1718,6.0138,7.6612,9.4297,12.553,16.021,21.013,28.876,0,0,0,0,0,G
0,19.946,22.824,25.799,4.0307,6.4505,34.898,6.0138,39.302,13.215,17.831,16.301,26.923,29.111,44.429,0,0,0,0,H
0,0.61502,1.2553,12.691,7.593,7.014,6.4474,6.0138,27.481,38.663,14.35,16.301,0,0,0,0,0,0,0,I
0,-22.256,-15.98,-13.684,-11.355,-8.9948,-5.7762,-3.3446,7.6612,3.4186,7.3413,12.989,19.791,27.509,39.695,0,0,0,0,J
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,-4.4453,7.6612,2.3659,8.3866,16.301,21.524,29.111,0,-0.17609,0,0,0,A
0,-25.029,-22.081,1.9483,-8.6107,-6.5011,1.6903,4.6724,4.6662,4.4061,12.553,14.107,21.524,29.111,40.819,0,0,0,0,B
0,12.365,1.2553,1.9483,6.8121,3.626,4.6997,6.0138,7.6612,9.775,12.553,17.782,0,0,0,0,0,0,0,C
0,0.61502,1.2553,1.9483,-14.99,3.626,-5.8258,-3.3524,2.0922,9.775,9.4102,14.673,21.524,29.111,0,0,0,0,0,D
0,28.401,29.927,32.642,35.175,37.506,4.6997,39.894,7.6612,9.775,16.147,19.861,21.524,41.234,0,0,0,0,0,E
0,-23.636,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,9.775,12.553,16.301,20.834,28.793,0,-0.17609,0,0,0,F
0,31.716,34.085,36.168,37.957,39.481,37.196,29.432,21.93,18.55,21.148,23.017,26.436,33.903,45.501,0,-0.82176,0,0,G
0,14.43,1.2553,1.9483,3.7135,5.8182,7.108,8.6309,10.473,12.762,15.69,16.301,23.204,0,-0.088046,0,0,0,0,H
0,25.81,27.551,1.9483,2.7255,14.917,28.286,11.232,23.652,9.775,0,0,0,0,0,0,0,0,0,I
0,0.61502,1.2553,1.9483,2.7255,3.626,2.8719,6.0138,7.6612,9.775,12.553,12.449,19.284,29.111,40.268,0,0,0,0,J
0,-1.8123,0.54085,1.9483,2.7255,-6.1116,-3.88,0.70817,5.309,9.775,12.016,15.817,21.083,28.504,40.254,0,-0.088046,0,0,A
0,0.61502,1.2553,6.4921,2.7255,11.776,4.6997,6.0138,23.934,9.775,12.553,0,0,0,0,0,0,0,0,B
0,12.981,1.2553,1.9483,2.7255,11.29,4.6997,13.013,7.6612,17.944,32.801,16.301,32.593,48.677,45.823,0,0,0,0,C
0,0.61502,1.2553,-15.522,-12.791,3.626,-3.2209,2.2295,7.6612,9.775,12.553,16.301,21.524,0,-0.14674,0,0,0,0,D
0,0.61502,1.2553,1.9483,1.4591,0.83405,1.7426,5.1418,7.2741,9.775,12.553,16.301,21.524,29.111,0,-0.029349,0,0,0,E
0,32.136,33.161,35.432,37.428,39.165,40.699,6.0138,41.794,41.732,43.974,43.669,48.292,52.016,0,-0.85111,0,0,0,F
0,-6.7887,-5.8386,1.9483,1.8163,1.2322,2.9458,1.6839,7.3876,9.775,12.553,16.301,21.524,28.625,40.519,0,0,0,0,G
0,16.047,1.2553,2.9254,2.7255,6.0212,4.6997,6.0138,12.156,14.508,43.781,19.692,24.993,29.111,0,0,0,0,0,H
0,-3.2316,-22.081,-19.115,-16.168,-13.252,3.195,5.3431,6.4632,9.2381,12.553,16.301,21.524,29.111,40.819,0,0,0,0,I
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,6.626,8.8489,12.553,16.301,16.348,26.562,40.819,0,0,0,0,J
0,-0.47703,1.2553,1.9483,2.7255,3.626,-7.4859,-4.7987,6.2179,7.6246,6.3658,16.301,21.524,28.816,40.268,0,-0.26414,0,0,A
0,0.61502,1.2553,1.9483,2.7255,13.79,9.9426,29.195,7.6612,31.441,32.322,35.882,37.339,41.234,0,0,0,0,0,B
0,-18.592,1.2553,1.9483,2.7255,1.9508,3.714,5.5778,6.8869,9.4297,10.383,14.34,20.247,27.935,39.942,0,-0.088046,0,0,C
0,18.889,21.716,24.667,2.7255,3.626,22.218,6.0138,7.6612,9.775,12.553,18.07,25.103,29.111,44.43,0,0,0,0,D
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,5.2556,9.775,12.553,16.301,21.524,29.111,0,-0.029349,0,0,0,E
0,0.61502,1.2553,1.9483,2.7255,3.626,-8.3801,6.0138,6.626,9.312,12.553,16.301,21.524,29.111,0,0,0,0,0,F
0,31.716,34.085,32.746,32.672,32.31,29.974,31.233,21.93,16.795,17.71,0,0,0,0,0,0,0,0,G
0,0.61502,1.2553,3.4684,2.7255,4.584,6.8245,7.1804,8.9285,11.136,38.586,0,-0.14674,0,0,0,0,0,0,H
0,18.889,1.2553,1.9483,7.7215,9.059,33.897,6.0138,7.6612,9.775,12.553,21.608,0,0,0,0,0,0,0,I
0,-1.5691,-1.6835,-0.67232,0.39804,0.87549,4.6997,6.0138,7.6612,9.775,10.233,14.901,16.725,24.682,38.614,0,-0.029349,0,0,J
0,-0.2454,1.2553,-11.491,-9.1114,3.1048,2.4015,5.6075,3.6953,9.4536,12.265,15.781,21.049,28.675,40.616,0,-0.11739,0,0,A
0,0.61502,18.51,1.9483,2.7255,12.099,12.249,6.0138,12.657,9.775,12.553,34.155,25.123,45.359,55.26,0,-0.17609,0,0,B
0,11.793,13.402,15.064,2.7255,5.3793,4.6997,8.1712,8.8403,9.775,31.637,19.185,24.542,36.932,42.426,0,0,0,0,C
0,0.61502,1.2553,-1.5883,-7.6311,2.7157,4.6997,5.3063,6.7208,8.9378,12.553,15.626,21.114,0,0,0,0,0,0,D
0,25.843,28.75,31.566,34.239,3.626,9.856,6.0138,41.71,11.58,14.357,18.095,23.3,43.158,0,0,0,0,0,E
0,-0.41576,1.2553,1.9483,2.7255,1.06,2.4295,-4.0471,-1.2847,9.775,11.835,15.327,21.227,28.837,40.564,0,0,0,0,F
0,-2.9667,0.73231,1.4905,1.9239,1.1667,0.68918,5.4707,7.1815,9.3497,12.553,15.792,21.217,28.832,40.561,0,0,0,0,G
0,0.61502,2.531,4.1203,9.2641,5.4585,7.7557,6.0138,11.329,12.411,15.362,19.263,0,0,0,0,0,0,0,H
0,27.078,29.927,1.9483,2.7255,3.626,11.69,13.147,40.093,40.468,37.713,44.782,47.882,49.894,0,0,0,0,0,I
0,-4.4539,1.2553,1.9483,-0.26082,1.381,2.3983,3.6966,4.0763,8.4111,11.539,13.205,20.535,28.509,40.402,0,-0.088046,0,0,J
0,-0.29959,1.2553,-12.407,-9.9393,2.5092,3.714,4.7057,7.2741,9.4297,12.243,13.219,21.268,28.876,40.819,0,-0.14674,0,0,A
0,32.716,34.909,36.79,31.236,23.451,20.942,22.138,23.552,25.347,27.75,31.094,34.312,41.555,51.438,0,0,0,0,B
0,12.981,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,9.775,12.553,17.821,0,0,0,0,0,0,0,C
0,-21.226,-13.439,1.9483,2.7255,3.626,4.6997,6.0138,7.6612,9.775,12.553,16.301,21.524,28.521,40.819,0,-0.029349,0,0,D
0,-1.8123,-1.6026,1.9483,2.7255,3.1391,4.6997,5.6349,6.3171,9.1763,12.285,16.059,21.083,28.706,0,0,0,0,0,E
0,31.716,34.085,36.168,37.957,39.481,40.806,40.24,39.766,39.611,40.059,41.484,42.809,46.68,0,0,0,0,0,F
0,0.61502,1.2553,1.9483,2.7255,-10.575,3.2963,6.0138,7.6612,2.794,12.553,16.301,20.779,29.111,0,0,0,0,0,G
0,11.262,12.834,15.123,3.4714,5.3045,4.6997,11.201,8.7981,12.241,15.197,19.106,24.468,32.17,42.394,0,-0.088046,0,0,H
0,29.491,32.149,34.59,36.782,36.972,36.893,34.879,40.131,9.775,40.836,45.849,28.344,57.53,40.819,0,0,0,0,I
0,30.635,33.161,35.432,37.428,39.165,38.899,40.321,41.794,43.507,45.72,16.301,39.927,29.111,40.819,0,0,0,0,J
0,28.299,31.066,33.655,36.027,3.626,40.12,38.352,7.6612,9.775,12.553,16.301,28.457,30.815,45.845,0,-0.88046,0,0,A
0,0.61502,1.2553,-11.088,-6.398,-2.2684,-0.5322,1.3653,4.0378,6.5335,12.553,14.036,19.108,27.518,39.033,0,-0.38153,0,0,B
0,-21.031,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,6.7666,8.9759,11.476,15.976,20.04,28.017,40.053,0,-0.058697,0,0,C
0,-21.226,-16.378,1.9483,2.7255,-5.3132,4.6997,6.0138,7.6612,9.775,12.553,16.301,21.204,28.225,40.268,0,-0.088046,0,0,D
0,-3.271,1.2553,1.9483,2.7255,2.4291,3.1133,-2.4142,5.1651,6.4327,11.552,16,20.973,28.857,0,-0.029349,0,0,0,E
0,0.61502,1.2553,1.9483,2.7255,-12.153,-9.3344,6.0138,7.1043,9.775,11.655,15.894,21.524,29.111,0,0,0,0,0,F
0,12.392,1.2553,1.9483,2.7255,17.996,4.6997,6.0138,7.6612,9.775,13.999,16.301,0,0,0,0,0,0,0,G
0,24.611,27.551,30.443,2.7255,34.272,4.6997,6.0138,7.6612,9.775,12.553,16.301,21.524,30.886,65.426,0,0,0,0,H
0,24.611,27.551,1.9483,8.8271,3.626,4.6997,11.232,23.652,16.967,45.055,16.301,30.479,29.111,0,0,0,0,0,I
0,0.61502,29.97,32.083,33.958,35.611,37.099,38.515,36.405,36.406,38.737,33.406,21.524,29.111,40.819,0,0,0,0,J
0,-0.53979,-0.82554,0.086004,0.2373,3.626,4.0457,4.8517,-0.62088,9.775,5.0536,9.5058,21.524,29.111,0,0,0,0,0,A
0,0.61502,2.45,1.9483,2.7255,3.626,20.738,12.715,14.582,15.082,16.138,21.713,37.772,45.311,0,0,0,0,0,B
0,12.981,14.665,1.9483,18.142,3.626,4.6997,6.0138,8.9285,11.136,12.553,20.861,24.687,32.372,42.487,0,0,0,0,C
0,22.205,25.148,1.9483,6.9782,5.1431,4.6997,6.0138,31.884,9.775,12.553,16.301,21.524,29.111,42.61,0,0,0,0,D
0,0.61502,1.2553,1.9483,2.7255,-10.373,2.7378,6.0138,7.6612,8.8489,11.72,15.924,20.834,28.793,0,-0.20544,0,0,0,E
0,0.61502,1.2553,1.9483,2.7255,-12.153,-9.3344,-6.4745,7.6612,9.775,12.553,16.301,21.524,28.767,40.819,0,0,0,0,F
0,-1.1758,-1.8828,-6.2928,2.3247,3.2747,4.6997,5.1991,6.9417,9.137,12.553,15.792,21.217,28.832,0,-0.058697,0,0,0,G
0,16.938,19.64,22.507,5.0045,7.3772,4.6997,10.381,12.291,14.628,19.263,23.196,28.551,36.227,42.611,0,-0.058697,0,0,H
0,32.716,33.227,33.306,34.8,36.068,37.185,36.47,37.677,39.189,41.258,44.244,47.1,47.777,0,0,0,0,0,I
0,0.61502,-1.7011,-6.6718,-1.0455,2.6351,3.5404,6.0138,5.637,8.381,11.844,15.509,20.668,28.852,40.461,0,-0.058697,0,0,J
0,31.716,34.085,36.168,37.957,39.481,40.806,36.637,34.415,27.326,22.868,23.017,28.073,33.903,43.941,0,-0.88046,0,0,A
0,31.716,34.085,36.168,37.957,23.346,24.558,24.028,23.714,23.816,24.587,28.053,32.985,40.291,50.184,0,-0.88046,0,0,B
0,4.9579,1.2553,1.9483,2.7255,3.626,4.6997,6.0138,16.852,18.208,12.553,25.651,36.068,42.403,42.515,0,0,0,0,C
0,16.047,18.679,1.9483,5.9864,3.626,12.532,17.268,7.6612,28.709,12.553,19.692,21.524,0,0,0,0,0,0,D
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,5.5456,6.8292,9.775,12.553,15.698,21.249,28.35,0,-0.058697,0,0,0,E
0,28.299,31.066,33.655,36.027,38.172,4.6997,6.0138,7.6612,27.783,12.553,39.2,31.924,29.111,40.819,0,-0.88046,0,0,F
0,-2.428,0.58493,1.9483,2.7255,-0.015253,-1.3113,3.1836,6.7208,5.8678,12.053,15.851,21.319,28.735,40.47,0,-0.029349,0,0,G
0,15.211,17.772,20.522,5.8347,5.9181,4.6997,10.086,10.566,12.847,15.767,21.295,26.65,34.334,0,-0.088046,0,0,0,H
0,0.61502,1.2553,6.3909,5.8769,3.626,4.6997,37.766,7.6612,22.407,12.553,41.413,42.843,0,0,0,0,0,0,I
0,-1.2863,0.010042,0.86113,1.7761,1.4128,2.7625,5.3769,7.1016,9.775,11.246,13.725,20.719,29.111,39.971,0,-0.58697,0,0,J
0,0.61502,1.2553,-14.425,2.7255,3.626,4.6997,-3.041,6.7666,8.9759,7.8855,16.301,21.524,29.111,0,-0.17609,0,0,0,A
0,0.61502,25.626,21.899,23.818,25.648,4.6997,27.412,7.6612,29.635,12.553,34.102,37.339,44.698,54.474,0,0,0,0,B
0,0.61502,1.2553,1.9483,2.7255,3.626,4.6997,13.575,15.817,18.472,27.84,16.301,29.769,44.326,42.54,0,-0.20544,0,0,C
